tt_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,Etiqueta
10.65,12.75187,-89.93386,9.657928,0,0,0,0,0,0,0,0.01425337,-1.359025,-0.1773777,0,0,0,Ejercicio4
10.66,12.81712,-89.93386,9.663184,0,0,0,0,0,0,0,2.306952,-0.02136096,0.1835263,0,0,0,Ejercicio4
10.67,12.89529,-89.90078,9.509368,0,0,0,0,0,0,0,3.52339,0.9441245,-4.270804,0,0,0,Ejercicio4
10.68,12.90821,-89.8675,9.350309,0,0,0,0,0,0,0,1.020364,2.50915,-11.95291,0,0,0,Ejercicio4
10.69,12.94262,-89.77781,8.926351,0,0,0,0,0,0,0,2.731665,7.175342,-33.64519,0,0,0,Ejercicio4
10.7,12.94262,-89.77781,8.926351,0,0,0,0,0,0,0,0.05909625,0.1552298,-0.7278727,0,0,0,Ejercicio4
10.71,12.94262,-89.77781,8.926351,0,0,0,0,0,0,0,0.0002588198,0.0006798495,-0.003187815,0,0,0,Ejercicio4
10.72,12.94319,-89.83176,8.919323,0,0,0,0,0,0,0,0.01436783,-1.360377,-0.1769789,0,0,0,Ejercicio4
10.73,12.94319,-89.83176,8.919323,0,0,0,0,0,0,0,0.0002258316,-0.02138222,-0.002781731,0,0,0,Ejercicio4
10.74,12.94319,-89.83176,8.919323,0,0,0,0,0,0,0,1.873701e-06,-0.000177406,-2.307973e-05,0,0,0,Ejercicio4
10.75,12.94319,-89.83176,8.919323,0,0,0,0,0,0,0,2.944224e-08,-2.788466e-06,-3.626614e-07,0,0,0,Ejercicio4
10.76,12.87764,-89.83176,8.914014,0,0,0,0,0,0,0,-0.6318228,-1.6809e-08,-0.05103229,0,0,0,Ejercicio4
10.77,12.81633,-89.82045,8.855755,0,0,0,0,0,0,0,0.109793,0.7604042,-3.5728,0,0,0,Ejercicio4
10.78,12.75498,-89.80912,8.797523,0,0,0,0,0,0,0,-1.673026,0.01294356,-0.1945879,0,0,0,Ejercicio4
10.79,12.82059,-89.80912,8.802781,0,0,0,0,0,0,0,4.265574,1.579558e-05,0.3426906,0,0,0,Ejercicio4
10.8,12.82059,-89.80912,8.802781,0,0,0,0,0,0,0,0.06704572,2.482728e-07,0.005386364,0,0,0,Ejercicio4
10.81,12.82059,-89.80912,8.802781,0,0,0,0,0,0,0,0.0004041548,1.4966e-09,3.246926e-05,0,0,0,Ejercicio4
10.82,12.82059,-89.80912,8.802781,0,0,0,0,0,0,0,6.352441e-06,0.0,5.104572e-07,0,0,0,Ejercicio4
10.83,12.82059,-89.80912,8.802781,0,0,0,0,0,0,0,2.02134e-08,0.0,1.624269e-09,0,0,0,Ejercicio4
10.84,12.82059,-89.80912,8.802781,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
10.85,12.82059,-89.80912,8.802781,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
10.86,12.82059,-89.80912,8.802781,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
10.87,12.82059,-89.80912,8.802781,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
10.88,12.82059,-89.80912,8.802781,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
10.89,12.82059,-89.80912,8.802781,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
10.9,12.88619,-89.80912,8.808066,0,0,0,0,0,0,0,6.017081,0.0,0.4859993,0,0,0,Ejercicio4
10.91,12.88619,-89.80912,8.808066,0,0,0,0,0,0,0,0.1301722,0.0,0.010514,0,0,0,Ejercicio4
10.92,12.95609,-89.79777,8.760414,0,0,0,0,0,0,0,2.477328,0.5388415,-2.326963,0,0,0,Ejercicio4
10.93,12.96039,-89.78639,8.707454,0,0,0,0,0,0,0,0.1630983,0.3016045,-1.398983,0,0,0,Ejercicio4
10.94,13.039,-89.75214,8.553948,0,0,0,0,0,0,0,1.884845,1.826986,-8.350348,0,0,0,Ejercicio4
10.95,13.19716,-89.73701,8.240171,0,0,0,0,0,0,0,19.23593,8.611784,-39.85558,0,0,0,Ejercicio4
10.96,13.34204,-89.70218,8.092378,0,0,0,0,0,0,0,10.66858,1.506184,-6.011824,0,0,0,Ejercicio4
10.97,13.41237,-89.69052,8.044989,0,0,0,0,0,0,0,2.834018,0.3332233,-1.284331,0,0,0,Ejercicio4
10.98,13.54925,-89.7328,7.996211,0,0,0,0,0,0,0,12.1862,-6.716399,-0.4210797,0,0,0,Ejercicio4
10.99,13.54925,-89.7328,7.996211,0,0,0,0,0,0,0,0.07345901,-0.04048677,-0.002538288,0,0,0,Ejercicio4
11.0,13.55819,-89.70938,7.890464,0,0,0,0,0,0,0,1.247986,3.272158,-14.751,0,0,0,Ejercicio4
11.01,13.56771,-89.73984,7.777776,0,0,0,0,0,0,0,0.5403604,-3.567192,-6.39504,0,0,0,Ejercicio4
11.02,13.59897,-89.65689,7.407881,0,0,0,0,0,0,0,2.981045,7.886037,-35.2803,0,0,0,Ejercicio4
11.03,13.67411,-89.633,7.307849,0,0,0,0,0,0,0,1.17584,2.258693,-9.941115,0,0,0,Ejercicio4
11.04,13.6786,-89.62102,7.255037,0,0,0,0,0,0,0,0.4363783,1.153007,-5.077867,0,0,0,Ejercicio4
11.05,13.68756,-89.59699,7.149429,0,0,0,0,0,0,0,0.6172788,1.656534,-7.268458,0,0,0,Ejercicio4
11.06,13.69653,-89.57288,7.04384,0,0,0,0,0,0,0,0.3487259,0.9395451,-4.106991,0,0,0,Ejercicio4
11.07,13.70549,-89.54869,6.938272,0,0,0,0,0,0,0,1.183906,3.201712,-13.94305,0,0,0,Ejercicio4
11.08,13.70998,-89.53656,6.885494,0,0,0,0,0,0,0,1.074158,2.910357,-12.65052,0,0,0,Ejercicio4
11.09,13.73685,-89.46332,6.568935,0,0,0,0,0,0,0,0.8556118,2.34426,-10.07667,0,0,0,Ejercicio4
11.1,13.80338,-89.46332,6.574598,0,0,0,0,0,0,0,6.030987,0.05071522,0.295014,0,0,0,Ejercicio4
11.11,13.80788,-89.45104,6.521857,0,0,0,0,0,0,0,0.08133796,0.08587831,-0.36419,0,0,0,Ejercicio4
11.12,13.80788,-89.45104,6.521857,0,0,0,0,0,0,0,0.001759648,0.001857873,-0.007878806,0,0,0,Ejercicio4
11.13,13.80788,-89.45104,6.521857,0,0,0,0,0,0,0,7.706612e-06,8.136801e-06,-3.450628e-05,0,0,0,Ejercicio4
11.14,13.80788,-89.45104,6.521857,0,0,0,0,0,0,0,8.800716e-08,9.29198e-08,-3.940513e-07,0,0,0,Ejercicio4
11.15,13.80788,-89.45104,6.521857,0,0,0,0,0,0,0,2.050454e-10,5.601249e-10,-2.40313e-09,0,0,0,Ejercicio4
11.16,13.80788,-89.45104,6.521857,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
11.17,13.81238,-89.43874,6.469121,0,0,0,0,0,0,0,0.5679502,1.554345,-6.656369,0,0,0,Ejercicio4
11.18,13.81688,-89.42641,6.416391,0,0,0,0,0,0,0,0.08519587,0.2335914,-0.9984944,0,0,0,Ejercicio4
11.19,13.82138,-89.41406,6.363665,0,0,0,0,0,0,0,0.2169609,0.5959635,-2.542779,0,0,0,Ejercicio4
11.2,13.89702,-89.38931,6.26393,0,0,0,0,0,0,0,2.36948,2.975371,-12.53774,0,0,0,Ejercicio4
11.21,13.96367,-89.38931,6.269658,0,0,0,0,0,0,0,11.73852,0.04676648,0.8110394,0,0,0,Ejercicio4
11.22,13.96821,-89.3769,6.216951,0,0,0,0,0,0,0,0.3003464,0.1277172,-0.5200427,0,0,0,Ejercicio4
11.23,14.10155,-89.3769,6.228494,0,0,0,0,0,0,0,2.305607,0.0002145212,0.1996278,0,0,0,Ejercicio4
11.24,14.25337,-89.32704,6.029399,0,0,0,0,0,0,0,10.83313,5.049685,-20.47934,0,0,0,Ejercicio4
11.25,14.38686,-89.32704,6.041176,0,0,0,0,0,0,0,19.14841,0.1092438,1.233634,0,0,0,Ejercicio4
11.26,14.52976,-89.30198,5.947735,0,0,0,0,0,0,0,12.77546,0.6737912,-1.706591,0,0,0,Ejercicio4
11.27,14.53918,-89.27683,5.842428,0,0,0,0,0,0,0,0.4008477,0.6891497,-2.86814,0,0,0,Ejercicio4
11.28,14.5486,-89.2516,5.737141,0,0,0,0,0,0,0,0.2788936,0.7423344,-3.091897,0,0,0,Ejercicio4
11.29,14.55802,-89.22629,5.631875,0,0,0,0,0,0,0,0.5476217,1.474696,-6.120595,0,0,0,Ejercicio4
11.3,14.57685,-89.17539,5.421404,0,0,0,0,0,0,0,1.90611,5.17011,-21.305,0,0,0,Ejercicio4
11.31,14.64857,-89.16262,5.374809,0,0,0,0,0,0,0,2.33768,0.1227935,-0.2990521,0,0,0,Ejercicio4
11.32,14.79214,-89.137,5.281729,0,0,0,0,0,0,0,17.42445,3.111476,-11.2764,0,0,0,Ejercicio4
11.33,14.79691,-89.12415,5.229146,0,0,0,0,0,0,0,0.3619836,0.2861878,-1.14763,0,0,0,Ejercicio4
11.34,14.80645,-89.09841,5.123995,0,0,0,0,0,0,0,0.8850507,2.389148,-9.739633,0,0,0,Ejercicio4
11.35,14.80645,-89.09841,5.123995,0,0,0,0,0,0,0,0.007343173,0.01982251,-0.08080871,0,0,0,Ejercicio4
11.36,14.82075,-89.05962,4.966309,0,0,0,0,0,0,0,0.7445871,2.024163,-8.208312,0,0,0,Ejercicio4
11.37,14.82552,-89.04665,4.913756,0,0,0,0,0,0,0,0.4587511,1.249312,-5.057263,0,0,0,Ejercicio4
11.38,14.92145,-88.96838,4.604679,0,0,0,0,0,0,0,2.35794,5.169097,-20.66265,0,0,0,Ejercicio4
11.39,14.92623,-88.95526,4.552166,0,0,0,0,0,0,0,1.173387,3.209462,-12.83328,0,0,0,Ejercicio4
11.4,14.9358,-88.92896,4.447156,0,0,0,0,0,0,0,0.8668625,2.38708,-9.512115,0,0,0,Ejercicio4
11.41,15.01761,-88.88933,4.295843,0,0,0,0,0,0,0,1.348512,3.355941,-13.29125,0,0,0,Ejercicio4
11.42,15.02242,-88.87608,4.243364,0,0,0,0,0,0,0,0.4653856,1.276901,-5.052764,0,0,0,Ejercicio4
11.43,15.05603,-88.78273,3.876164,0,0,0,0,0,0,0,2.166785,6.053494,-23.66972,0,0,0,Ejercicio4
11.44,15.06563,-88.75587,3.771299,0,0,0,0,0,0,0,0.8296876,2.325902,-9.063601,0,0,0,Ejercicio4
11.45,15.07523,-88.72891,3.666456,0,0,0,0,0,0,0,0.4813139,1.353875,-5.25793,0,0,0,Ejercicio4
11.46,15.07939,-88.66145,3.620998,0,0,0,0,0,0,0,-0.02085485,7.494396,0.2278209,0,0,0,Ejercicio4
11.47,15.07939,-88.66145,3.620998,0,0,0,0,0,0,0,-0.002196868,0.2759329,0.02399885,0,0,0,Ejercicio4
11.48,15.07939,-88.66145,3.620998,0,0,0,0,0,0,0,-1.324283e-05,0.001663337,0.0001446662,0,0,0,Ejercicio4
11.49,15.07939,-88.66145,3.620998,0,0,0,0,0,0,0,-2.08149e-07,2.61441e-05,2.273844e-06,0,0,0,Ejercicio4
11.5,15.01165,-88.66145,3.614811,0,0,0,0,0,0,0,-8.886833,1.145015e-07,-0.8098211,0,0,0,Ejercicio4
11.51,15.01165,-88.66145,3.614811,0,0,0,0,0,0,0,-0.4568733,2.451044e-09,-0.04163301,0,0,0,Ejercicio4
11.52,14.94391,-88.66145,3.608652,0,0,0,0,0,0,0,-3.205131,0.0,-0.2907417,0,0,0,Ejercicio4
11.53,14.80842,-88.66145,3.596418,0,0,0,0,0,0,0,-16.45779,0.0,-1.479263,0,0,0,Ejercicio4
11.54,14.74067,-88.66145,3.590343,0,0,0,0,0,0,0,-0.7221603,0.0,-0.06461004,0,0,0,Ejercicio4
11.55,14.67292,-88.66145,3.584296,0,0,0,0,0,0,0,-0.3535318,0.0,-0.03148316,0,0,0,Ejercicio4
11.56,14.67354,-88.71541,3.577338,0,0,0,0,0,0,0,0.08203075,-7.290607,-0.938668,0,0,0,Ejercicio4
11.57,14.67354,-88.71541,3.577338,0,0,0,0,0,0,0,0.004263318,-0.3748111,-0.04825294,0,0,0,Ejercicio4
11.58,14.67354,-88.71541,3.577338,0,0,0,0,0,0,0,2.569948e-05,-0.002259379,-0.000290871,0,0,0,Ejercicio4
11.59,14.67354,-88.71541,3.577338,0,0,0,0,0,0,0,2.934803e-07,-2.580142e-05,-3.321658e-06,0,0,0,Ejercicio4
11.6,14.67821,-88.70188,3.524918,0,0,0,0,0,0,0,0.421811,1.2235,-4.736616,0,0,0,Ejercicio4
11.61,14.63366,-88.63391,3.256871,0,0,0,0,0,0,0,-1.029195,0.6065453,-2.438095,0,0,0,Ejercicio4
11.62,14.57964,-88.59287,3.093713,0,0,0,0,0,0,0,-4.557428,4.241384,-16.73027,0,0,0,Ejercicio4
11.63,14.51168,-88.59287,3.087731,0,0,0,0,0,0,0,-0.9358378,0.04843532,-0.2686322,0,0,0,Ejercicio4
11.64,14.51168,-88.59287,3.087731,0,0,0,0,0,0,0,-0.004098626,0.0002121289,-0.00117651,0,0,0,Ejercicio4
11.65,14.51168,-88.59287,3.087731,0,0,0,0,0,0,0,-6.442164e-05,3.334213e-06,-1.849223e-05,0,0,0,Ejercicio4
11.66,14.51168,-88.59287,3.087731,0,0,0,0,0,0,0,-5.344996e-07,2.766362e-08,-1.534281e-07,0,0,0,Ejercicio4
11.67,14.51168,-88.59287,3.087731,0,0,0,0,0,0,0,-6.209795e-09,0.0,-5.452822e-10,0,0,0,Ejercicio4
11.68,14.51168,-88.59287,3.087731,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
11.69,14.51168,-88.59287,3.087731,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
11.7,14.51168,-88.59287,3.087731,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
11.71,14.51168,-88.59287,3.087731,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
11.72,14.51168,-88.59287,3.087731,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
11.73,14.51168,-88.59287,3.087731,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
11.74,14.57964,-88.59287,3.093713,0,0,0,0,0,0,0,12.0676,0.0,1.064657,0,0,0,Ejercicio4
11.75,14.64759,-88.59287,3.099722,0,0,0,0,0,0,0,16.13341,0.0,1.430046,0,0,0,Ejercicio4
11.76,14.71554,-88.59287,3.105759,0,0,0,0,0,0,0,12.29942,0.0,1.095304,0,0,0,Ejercicio4
11.77,14.85143,-88.59287,3.117917,0,0,0,0,0,0,0,17.33851,0.0,1.558424,0,0,0,Ejercicio4
11.78,14.98857,-88.70081,3.116339,0,0,0,0,0,0,0,9.988277,-13.30683,-0.8097125,0,0,0,Ejercicio4
11.79,15.26223,-88.86272,3.120613,0,0,0,0,0,0,0,21.42524,-11.24832,0.5425414,0,0,0,Ejercicio4
11.8,15.46795,-89.02466,3.119162,0,0,0,0,0,0,0,13.7379,-8.88647,0.1621542,0,0,0,Ejercicio4
11.81,15.81958,-89.15916,3.026441,0,0,0,0,0,0,0,19.86459,1.038367,-13.32913,0,0,0,Ejercicio4
11.82,16.02416,-89.21315,3.039392,0,0,0,0,0,0,0,21.22425,-0.3689664,1.76985,0,0,0,Ejercicio4
11.83,16.16076,-89.26715,3.045959,0,0,0,0,0,0,0,3.139617,-7.191263,-0.5890115,0,0,0,Ejercicio4
11.84,16.22873,-89.26715,3.052618,0,0,0,0,0,0,0,0.9634658,-0.2685706,0.06115266,0,0,0,Ejercicio4
11.85,16.23386,-89.25338,3.000304,0,0,0,0,0,0,0,1.192756,3.186683,-12.10553,0,0,0,Ejercicio4
11.86,16.239,-89.23959,2.947995,0,0,0,0,0,0,0,0.08705493,0.233688,-0.8860161,0,0,0,Ejercicio4
11.87,16.24927,-89.21196,2.843394,0,0,0,0,0,0,0,0.3481089,0.9383444,-3.545653,0,0,0,Ejercicio4
11.88,16.24927,-89.21196,2.843394,0,0,0,0,0,0,0,0.005471529,0.01474877,-0.05573009,0,0,0,Ejercicio4
11.89,16.24992,-89.26596,2.836749,0,0,0,0,0,0,0,0.03049175,-2.526086,-0.3105732,0,0,0,Ejercicio4
11.9,16.2557,-89.30611,2.777834,0,0,0,0,0,0,0,0.1888504,-0.2348034,-1.923532,0,0,0,Ejercicio4
11.91,16.2557,-89.30611,2.777834,0,0,0,0,0,0,0,0.002968324,-0.003690608,-0.03023381,0,0,0,Ejercicio4
11.92,16.25635,-89.36012,2.771233,0,0,0,0,0,0,0,0.07957388,-6.63694,-0.8104981,0,0,0,Ejercicio4
11.93,16.25635,-89.36012,2.771233,0,0,0,0,0,0,0,0.0004796751,-0.04000779,-0.004885721,0,0,0,Ejercicio4
11.94,16.257,-89.41412,2.764654,0,0,0,0,0,0,0,0.01562135,-1.308369,-0.159111,0,0,0,Ejercicio4
11.95,16.25187,-89.42797,2.816947,0,0,0,0,0,0,0,-0.09344711,-0.2673135,0.9518036,0,0,0,Ejercicio4
11.96,16.25187,-89.42797,2.816947,0,0,0,0,0,0,0,-0.0005633036,-0.001611379,0.005737517,0,0,0,Ejercicio4
11.97,16.25187,-89.42797,2.816947,0,0,0,0,0,0,0,-8.853929e-06,-2.532743e-05,9.018152e-05,0,0,0,Ejercicio4
11.98,16.25187,-89.42797,2.816947,0,0,0,0,0,0,0,-3.877696e-08,-1.109248e-07,3.949619e-07,0,0,0,Ejercicio4
11.99,16.25187,-89.42797,2.816947,0,0,0,0,0,0,0,-6.106545e-10,-1.646051e-09,6.219809e-09,0,0,0,Ejercicio4
12.0,16.25187,-89.42797,2.816947,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
12.01,16.25187,-89.42797,2.816947,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
12.02,16.25187,-89.42797,2.816947,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
12.03,16.257,-89.41412,2.764654,0,0,0,0,0,0,0,0.2473216,0.6677711,-2.519089,0,0,0,Ejercicio4
12.04,16.257,-89.41412,2.764654,0,0,0,0,0,0,0,0.001490866,0.004025356,-0.01518519,0,0,0,Ejercicio4
12.05,16.26213,-89.40025,2.712368,0,0,0,0,0,0,0,0.7086767,1.916597,-7.218213,0,0,0,Ejercicio4
12.06,16.26213,-89.40025,2.712368,0,0,0,0,0,0,0,0.007375539,0.01994695,-0.07512341,0,0,0,Ejercicio4
12.07,16.2724,-89.37244,2.607812,0,0,0,0,0,0,0,1.184909,3.21513,-12.06887,0,0,0,Ejercicio4
12.08,16.35601,-89.33057,2.457731,0,0,0,0,0,0,0,2.275569,1.370705,-4.945242,0,0,0,Ejercicio4
12.09,16.36116,-89.31657,2.405481,0,0,0,0,0,0,0,0.206446,0.4857803,-1.808765,0,0,0,Ejercicio4
12.1,16.37661,-89.27444,2.248764,0,0,0,0,0,0,0,0.7448374,2.03547,-7.55333,0,0,0,Ejercicio4
12.11,16.38691,-89.24625,2.144314,0,0,0,0,0,0,0,1.308671,3.588532,-13.27329,0,0,0,Ejercicio4
12.12,16.4017,-89.1498,1.994261,0,0,0,0,0,0,0,0.8765979,2.623507,-8.890972,0,0,0,Ejercicio4
12.13,16.40685,-89.1356,1.942062,0,0,0,0,0,0,0,0.4827147,1.333521,-4.895976,0,0,0,Ejercicio4
12.14,16.412,-89.12138,1.889869,0,0,0,0,0,0,0,0.07620416,0.2106789,-0.7729075,0,0,0,Ejercicio4
12.15,16.42163,-89.03889,1.7921,0,0,0,0,0,0,0,0.9681488,9.307268,-9.819535,0,0,0,Ejercicio4
12.16,16.50562,-88.99599,1.642363,0,0,0,0,0,0,0,9.292089,0.6963189,-1.256478,0,0,0,Ejercicio4
12.17,16.57935,-88.98165,1.59701,0,0,0,0,0,0,0,3.771673,0.9372411,-3.055878,0,0,0,Ejercicio4
12.18,16.79029,-88.96729,1.565447,0,0,0,0,0,0,0,12.32749,0.9632342,-2.288227,0,0,0,Ejercicio4
12.19,16.93274,-88.9529,1.52718,0,0,0,0,0,0,0,18.7683,0.5348029,-0.05155677,0,0,0,Ejercicio4
12.2,17.00134,-88.9529,1.534157,0,0,0,0,0,0,0,2.119834,0.01156981,0.1737171,0,0,0,Ejercicio4
12.21,17.06993,-88.9529,1.541162,0,0,0,0,0,0,0,0.5174807,9.599344e-05,0.05260377,0,0,0,Ejercicio4
12.22,17.06993,-88.9529,1.541162,0,0,0,0,0,0,0,0.008133692,1.508812e-06,0.0008268189,0,0,0,Ejercicio4
12.23,17.06993,-88.9529,1.541162,0,0,0,0,0,0,0,0.0001759625,3.264131e-08,1.788722e-05,0,0,0,Ejercicio4
12.24,17.13852,-88.9529,1.548195,0,0,0,0,0,0,0,2.461277,0.0,0.2528908,0,0,0,Ejercicio4
12.25,17.27569,-88.9529,1.562346,0,0,0,0,0,0,0,15.85091,0.0,1.641822,0,0,0,Ejercicio4
12.26,17.57193,-88.89515,1.382597,0,0,0,0,0,0,0,19.64013,3.54037,-10.80819,0,0,0,Ejercicio4
12.27,17.85838,-88.92014,1.300989,0,0,0,0,0,0,0,22.57612,-6.310209,-9.402719,0,0,0,Ejercicio4
12.28,18.07569,-88.89106,1.219042,0,0,0,0,0,0,0,11.54649,1.417415,-4.083474,0,0,0,Ejercicio4
12.29,18.21313,-88.89106,1.233964,0,0,0,0,0,0,0,4.847515,0.01618645,0.467408,0,0,0,Ejercicio4
12.3,18.28257,-88.94506,1.234896,0,0,0,0,0,0,0,0.8546376,-12.59472,-1.454968,0,0,0,Ejercicio4
12.31,18.4157,-89.06764,1.28895,0,0,0,0,0,0,0,9.583027,-15.88176,0.1409318,0,0,0,Ejercicio4
12.32,18.55381,-89.12166,1.297647,0,0,0,0,0,0,0,2.015596,-1.929293,-0.00766636,0,0,0,Ejercicio4
12.33,18.69119,-89.12166,1.312962,0,0,0,0,0,0,0,5.135642,-0.03032436,0.5710309,0,0,0,Ejercicio4
12.34,18.69119,-89.12166,1.312962,0,0,0,0,0,0,0,0.04260988,-0.000251598,0.004737784,0,0,0,Ejercicio4
12.35,18.69191,-89.17567,1.30648,0,0,0,0,0,0,0,0.1248756,-9.310662,-1.115325,0,0,0,Ejercicio4
12.36,18.69191,-89.17567,1.30648,0,0,0,0,0,0,0,0.001962778,-0.1463437,-0.01753053,0,0,0,Ejercicio4
12.37,18.68681,-89.24423,1.352054,0,0,0,0,0,0,0,-0.727424,-2.348652,6.500751,0,0,0,Ejercicio4
12.38,18.68753,-89.29826,1.345615,0,0,0,0,0,0,0,-0.003293787,-0.2254433,0.0294355,0,0,0,Ejercicio4
12.39,18.68825,-89.35228,1.339199,0,0,0,0,0,0,0,0.04873836,-3.681293,-0.4355589,0,0,0,Ejercicio4
12.4,18.68825,-89.35228,1.339199,0,0,0,0,0,0,0,0.0002937971,-0.02219101,-0.002625569,0,0,0,Ejercicio4
12.41,18.68825,-89.35228,1.339199,0,0,0,0,0,0,0,4.617864e-06,-0.0003487953,-4.126834e-05,0,0,0,Ejercicio4
12.42,18.68825,-89.35228,1.339199,0,0,0,0,0,0,0,2.78914e-08,-2.102418e-06,-2.492563e-07,0,0,0,Ejercicio4
12.43,18.68825,-89.35228,1.339199,0,0,0,0,0,0,0,3.185113e-10,-2.400898e-08,-2.846431e-09,0,0,0,Ejercicio4
12.44,18.68825,-89.35228,1.339199,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
12.45,18.68825,-89.35228,1.339199,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
12.46,18.68825,-89.35228,1.339199,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
12.47,18.68825,-89.35228,1.339199,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
12.48,18.68825,-89.35228,1.339199,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
12.49,18.68825,-89.35228,1.339199,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
12.5,18.68825,-89.35228,1.339199,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
12.51,18.68753,-89.29826,1.345615,0,0,0,0,0,0,0,-0.007163022,0.5380729,0.06401359,0,0,0,Ejercicio4
12.52,18.68753,-89.29826,1.345615,0,0,0,0,0,0,0,-0.0001125874,0.008457357,0.001006157,0,0,0,Ejercicio4
12.53,18.68753,-89.29826,1.345615,0,0,0,0,0,0,0,-9.34126e-07,7.01698e-05,8.347979e-06,0,0,0,Ejercicio4
12.54,18.68753,-89.29826,1.345615,0,0,0,0,0,0,0,-1.468247e-08,1.102919e-06,1.312124e-07,0,0,0,Ejercicio4
12.55,18.67589,-89.32726,1.4497,0,0,0,0,0,0,0,-0.6813014,-1.693969,6.088569,0,0,0,Ejercicio4
12.56,18.64676,-89.3994,1.710016,0,0,0,0,0,0,0,-1.707453,-4.21171,15.25895,0,0,0,Ejercicio4
12.57,18.61617,-89.36295,1.983375,0,0,0,0,0,0,0,-2.823961,7.996611,25.23682,0,0,0,Ejercicio4
12.58,18.494,-89.38246,2.457934,0,0,0,0,0,0,0,-4.13272,1.722338,35.35413,0,0,0,Ejercicio4
12.59,18.47944,-89.19453,2.588503,0,0,0,0,0,0,0,-0.297786,11.59889,2.669061,0,0,0,Ejercicio4
12.6,18.47141,-89.04656,2.660584,0,0,0,0,0,0,0,-0.3280347,8.188911,2.942463,0,0,0,Ejercicio4
12.61,18.40253,-88.99257,2.659683,0,0,0,0,0,0,0,-15.56232,1.977677,-1.468563,0,0,0,Ejercicio4
12.62,18.32788,-88.95258,2.711017,0,0,0,0,0,0,0,-12.99652,-1.68282,7.764649,0,0,0,Ejercicio4
12.63,18.32137,-88.91257,2.769931,0,0,0,0,0,0,0,-1.445358,-3.16633,12.58224,0,0,0,Ejercicio4
12.64,18.30981,-88.94046,2.87433,0,0,0,0,0,0,0,-1.816055,-4.372778,16.40513,0,0,0,Ejercicio4
12.65,18.35466,-88.99599,3.090729,0,0,0,0,0,0,0,12.88628,-7.07889,28.47383,0,0,0,Ejercicio4
12.66,18.31404,-89.09235,3.456443,0,0,0,0,0,0,0,-2.003132,-5.033613,19.23176,0,0,0,Ejercicio4
12.67,18.29082,-89.14693,3.665544,0,0,0,0,0,0,0,-1.467226,-3.443763,13.23626,0,0,0,Ejercicio4
12.68,18.23271,-89.2819,4.188682,0,0,0,0,0,0,0,-1.896742,-4.368701,17.07771,0,0,0,Ejercicio4
12.69,18.20946,-89.33529,4.398089,0,0,0,0,0,0,0,-2.322936,-5.313815,20.91495,0,0,0,Ejercicio4
12.7,18.19707,-89.30786,4.509571,0,0,0,0,0,0,0,-1.748739,-0.3227252,15.74506,0,0,0,Ejercicio4
12.71,18.16141,-89.33306,4.830674,0,0,0,0,0,0,0,-3.510394,-5.971254,31.60642,0,0,0,Ejercicio4
12.72,18.22129,-89.23822,4.904161,0,0,0,0,0,0,0,0.2140863,9.123837,2.241393,0,0,0,Ejercicio4
12.73,18.21976,-89.13028,4.917849,0,0,0,0,0,0,0,-0.07885446,5.666184,0.7255537,0,0,0,Ejercicio4
12.74,18.2862,-89.07631,4.93223,0,0,0,0,0,0,0,0.7910951,6.867763,0.9760239,0,0,0,Ejercicio4
12.75,18.28543,-89.02235,4.939128,0,0,0,0,0,0,0,-0.00277299,1.169075,0.1512385,0,0,0,Ejercicio4
