tt_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,Etiqueta
13.15,12.60097,-87.89162,3.023863,0,0,0,0,0,0,0,-0.685405,-2.351775,8.992589,0,0,0,Ejercicio4
13.16,12.59698,-87.90532,3.076293,0,0,0,0,0,0,0,-0.3716421,-1.273057,4.875985,0,0,0,Ejercicio4
13.17,12.58898,-87.93266,3.181171,0,0,0,0,0,0,0,-0.7273624,-2.483248,9.543075,0,0,0,Ejercicio4
13.18,12.58498,-87.94629,3.233619,0,0,0,0,0,0,0,-0.07622562,-0.2598015,1.000088,0,0,0,Ejercicio4
13.19,12.58498,-87.94629,3.233619,0,0,0,0,0,0,0,-0.001198104,-0.004083525,0.01571926,0,0,0,Ejercicio4
13.2,12.58498,-87.94629,3.233619,0,0,0,0,0,0,0,-3.567516e-05,-0.0001215925,0.000468062,0,0,0,Ejercicio4
13.21,12.58498,-87.94629,3.233619,0,0,0,0,0,0,0,-2.959931e-07,-1.00884e-06,3.883461e-06,0,0,0,Ejercicio4
13.22,12.58498,-87.94629,3.233619,0,0,0,0,0,0,0,-6.842918e-10,-2.332287e-09,8.977983e-09,0,0,0,Ejercicio4
13.23,12.58498,-87.94629,3.233619,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.24,12.58498,-87.94629,3.233619,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.25,12.58099,-87.95991,3.286072,0,0,0,0,0,0,0,-0.007419779,-0.02524656,0.09734831,0,0,0,Ejercicio4
13.26,12.57699,-87.9735,3.33853,0,0,0,0,0,0,0,-0.02769571,-0.09407906,0.3633707,0,0,0,Ejercicio4
13.27,12.57699,-87.9735,3.33853,0,0,0,0,0,0,0,-0.0002297884,-0.0007805642,0.003014849,0,0,0,Ejercicio4
13.28,12.57699,-87.9735,3.33853,0,0,0,0,0,0,0,-2.804206e-07,-9.525559e-07,3.679149e-06,0,0,0,Ejercicio4
13.29,12.57699,-87.9735,3.33853,0,0,0,0,0,0,0,-4.407613e-09,-1.497214e-08,5.782837e-08,0,0,0,Ejercicio4
13.3,12.57699,-87.9735,3.33853,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.31,12.57699,-87.9735,3.33853,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.32,12.57699,-87.9735,3.33853,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.33,12.64484,-87.9735,3.343716,0,0,0,0,0,0,0,0.6392515,0.0,0.04898743,0,0,0,Ejercicio4
13.34,12.64484,-87.9735,3.343716,0,0,0,0,0,0,0,0.003853438,0.0,0.0002952985,0,0,0,Ejercicio4
13.35,12.64484,-87.9735,3.343716,0,0,0,0,0,0,0,4.40051e-05,0.0,3.372219e-06,0,0,0,Ejercicio4
13.36,12.6368,-88.00063,3.448646,0,0,0,0,0,0,0,-0.7200527,-2.42462,9.396185,0,0,0,Ejercicio4
13.37,12.62876,-88.02766,3.553598,0,0,0,0,0,0,0,-0.7979997,-2.678016,10.41334,0,0,0,Ejercicio4
13.38,12.62931,-88.08158,3.54637,0,0,0,0,0,0,0,0.08806799,-9.072408,-1.149225,0,0,0,Ejercicio4
13.39,12.62931,-88.08158,3.54637,0,0,0,0,0,0,0,0.001384241,-0.1425989,-0.01806337,0,0,0,Ejercicio4
13.4,12.56154,-88.08158,3.541191,0,0,0,0,0,0,0,-8.490685,-0.0006245307,-0.6472301,0,0,0,Ejercicio4
13.41,12.56154,-88.08158,3.541191,0,0,0,0,0,0,0,-0.09696105,-7.131951e-06,-0.007391171,0,0,0,Ejercicio4
13.42,12.55754,-88.09507,3.593677,0,0,0,0,0,0,0,-0.2699884,-0.9074343,3.534566,0,0,0,Ejercicio4
13.43,12.55754,-88.09507,3.593677,0,0,0,0,0,0,0,-0.00424364,-0.01426293,0.05555583,0,0,0,Ejercicio4
13.44,12.55754,-88.09507,3.593677,0,0,0,0,0,0,0,-1.858559e-05,-6.246639e-05,0.0002433141,0,0,0,Ejercicio4
13.45,12.55754,-88.09507,3.593677,0,0,0,0,0,0,0,-2.117824e-07,-7.133472e-07,2.778609e-06,0,0,0,Ejercicio4
13.46,12.55754,-88.09507,3.593677,0,0,0,0,0,0,0,-1.276634e-09,-4.300091e-09,1.674958e-08,0,0,0,Ejercicio4
13.47,12.55754,-88.09507,3.593677,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.48,12.55754,-88.09507,3.593677,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.49,12.55754,-88.09507,3.593677,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.5,12.55754,-88.09507,3.593677,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.51,12.48979,-88.09507,3.588527,0,0,0,0,0,0,0,-1.65212,0.0,-0.1252394,0,0,0,Ejercicio4
13.52,12.48979,-88.09507,3.588527,0,0,0,0,0,0,0,-0.01370746,0.0,-0.001039098,0,0,0,Ejercicio4
13.53,12.42204,-88.09507,3.583405,0,0,0,0,0,0,0,-0.3642643,0.0,-0.02746252,0,0,0,Ejercicio4
13.54,12.35429,-88.09507,3.578311,0,0,0,0,0,0,0,-6.030444,0.0,-0.452152,0,0,0,Ejercicio4
13.55,12.35429,-88.09507,3.578311,0,0,0,0,0,0,0,-0.0363518,0.0,-0.002725594,0,0,0,Ejercicio4
13.56,12.35429,-88.09507,3.578311,0,0,0,0,0,0,0,-0.0004151266,0.0,-3.112546e-05,0,0,0,Ejercicio4
13.57,12.35429,-88.09507,3.578311,0,0,0,0,0,0,0,-2.502403e-06,0.0,-1.876257e-07,0,0,0,Ejercicio4
13.58,12.35429,-88.09507,3.578311,0,0,0,0,0,0,0,-7.451241e-08,0.0,-5.586809e-09,0,0,0,Ejercicio4
13.59,12.35429,-88.09507,3.578311,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.6,12.35429,-88.09507,3.578311,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.61,12.35822,-88.08158,3.525821,0,0,0,0,0,0,0,0.4881602,1.674157,-6.510692,0,0,0,Ejercicio4
13.62,12.35822,-88.08158,3.525821,0,0,0,0,0,0,0,0.004050214,0.01389031,-0.05401853,0,0,0,Ejercicio4
13.63,12.35822,-88.08158,3.525821,0,0,0,0,0,0,0,8.762145e-05,0.0003004999,-0.001168625,0,0,0,Ejercicio4
13.64,12.35822,-88.08158,3.525821,0,0,0,0,0,0,0,1.00061e-06,3.431618e-06,-1.334535e-05,0,0,0,Ejercicio4
13.65,12.35822,-88.08158,3.525821,0,0,0,0,0,0,0,8.30196e-09,2.847178e-08,-1.107249e-07,0,0,0,Ejercicio4
13.66,12.35822,-88.08158,3.525821,0,0,0,0,0,0,0,1.304891e-10,4.475155e-10,-1.74036e-09,0,0,0,Ejercicio4
13.67,12.35822,-88.08158,3.525821,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.68,12.35822,-88.08158,3.525821,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.69,12.35822,-88.08158,3.525821,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.7,12.35822,-88.08158,3.525821,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.71,12.35822,-88.08158,3.525821,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.72,12.35822,-88.08158,3.525821,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.73,12.35822,-88.08158,3.525821,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.74,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,-0.02714187,2.696223,0.3619967,0,0,0,Ejercicio4
13.75,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,-0.0003099519,0.03079004,0.004133892,0,0,0,Ejercicio4
13.76,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,-2.748129e-07,2.729941e-05,3.665237e-06,0,0,0,Ejercicio4
13.77,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,-6.353265e-10,6.311215e-08,8.47348e-09,0,0,0,Ejercicio4
13.78,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.79,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.8,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.81,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.82,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.83,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.84,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.85,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.86,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.87,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.88,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.89,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.9,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.91,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.92,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.93,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
13.94,12.35768,-88.02766,3.53305,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio4
0.0,11.88349,-88.37498,4.434463,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
0.01,11.81608,-88.37498,4.42959,0,0,0,0,0,0,0,-2.244548,0.0,-0.1617966,0,0,0,Ejercicio5
0.02,11.81608,-88.37498,4.42959,0,0,0,0,0,0,0,-0.0352795,0.0,-0.002543097,0,0,0,Ejercicio5
0.03,11.81608,-88.37498,4.42959,0,0,0,0,0,0,0,-0.000112259,0.0,-8.092108e-06,0,0,0,Ejercicio5
0.04,11.81608,-88.37498,4.42959,0,0,0,0,0,0,0,-1.281964e-06,0.0,-9.240942e-08,0,0,0,Ejercicio5
0.05,11.81608,-88.37498,4.42959,0,0,0,0,0,0,0,-7.727738e-09,0.0,-5.570484e-10,0,0,0,Ejercicio5
0.06,11.81608,-88.37498,4.42959,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
0.07,11.81608,-88.37498,4.42959,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
0.08,11.81608,-88.37498,4.42959,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
0.09,11.75999,-88.33555,4.266974,0,0,0,0,0,0,0,-5.261099,3.09142,-12.77864,0,0,0,Ejercicio5
0.1,11.64366,-88.26941,3.9945,0,0,0,0,0,0,0,-15.56027,5.538001,-23.12649,0,0,0,Ejercicio5
0.11,11.59139,-88.27003,3.772342,0,0,0,0,0,0,0,-14.45641,2.962123,-18.29202,0,0,0,Ejercicio5
0.12,11.59509,-88.25666,3.719807,0,0,0,0,0,0,0,-0.05030022,1.014388,-4.123557,0,0,0,Ejercicio5
0.13,11.59509,-88.25666,3.719807,0,0,0,0,0,0,0,-0.0005744133,0.011584,-0.04708977,0,0,0,Ejercicio5
0.14,11.59509,-88.25666,3.719807,0,0,0,0,0,0,0,-6.559625e-06,0.0001322858,-0.000537751,0,0,0,Ejercicio5
0.15,11.59559,-88.31059,3.712642,0,0,0,0,0,0,0,0.01278325,-1.368291,-0.1815038,0,0,0,Ejercicio5
0.16,11.59559,-88.31059,3.712642,0,0,0,0,0,0,0,2.147193e-05,-0.00229826,-0.0003048643,0,0,0,Ejercicio5
0.17,11.59559,-88.31059,3.712642,0,0,0,0,0,0,0,1.294315e-07,-1.385403e-05,-1.837704e-06,0,0,0,Ejercicio5
0.18,11.59559,-88.31059,3.712642,0,0,0,0,0,0,0,1.478069e-09,-1.582088e-07,-2.098602e-08,0,0,0,Ejercicio5
0.19,11.59559,-88.31059,3.712642,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
0.2,11.59559,-88.31059,3.712642,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
0.21,11.59559,-88.31059,3.712642,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
0.22,11.59559,-88.31059,3.712642,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
0.23,11.59929,-88.2972,3.660112,0,0,0,0,0,0,0,0.6359861,2.305465,-9.029902,0,0,0,Ejercicio5
0.24,11.5998,-88.35113,3.652968,0,0,0,0,0,0,0,0.01642604,-0.957558,-0.2332213,0,0,0,Ejercicio5
0.25,11.6008,-88.45901,3.638747,0,0,0,0,0,0,0,0.07364456,-7.947999,-1.045625,0,0,0,Ejercicio5
0.26,11.6087,-88.48609,3.526626,0,0,0,0,0,0,0,0.4775524,-0.5279776,-6.780417,0,0,0,Ejercicio5
0.27,11.61239,-88.47263,3.474112,0,0,0,0,0,0,0,0.5205045,1.870621,-7.390263,0,0,0,Ejercicio5
0.28,11.61239,-88.47263,3.474112,0,0,0,0,0,0,0,0.007410955,0.02684631,-0.1052227,0,0,0,Ejercicio5
0.29,11.61239,-88.47263,3.474112,0,0,0,0,0,0,0,0.0002206712,0.0007993851,-0.003133149,0,0,0,Ejercicio5
0.3,11.61239,-88.47263,3.474112,0,0,0,0,0,0,0,1.830886e-06,6.632415e-06,-2.599541e-05,0,0,0,Ejercicio5
0.31,11.61659,-88.51309,3.414549,0,0,0,0,0,0,0,0.7453059,-10.29741,-10.58205,0,0,0,Ejercicio5
0.32,11.55244,-88.49959,3.357282,0,0,0,0,0,0,0,-0.6539258,0.7412502,-3.518939,0,0,0,Ejercicio5
0.33,11.49921,-88.44534,3.142578,0,0,0,0,0,0,0,-4.212519,1.103416,-4.574017,0,0,0,Ejercicio5
0.34,11.50335,-88.48568,3.083065,0,0,0,0,0,0,0,0.03341077,-3.261562,-1.223636,0,0,0,Ejercicio5
0.35,11.43903,-88.47204,3.025875,0,0,0,0,0,0,0,-3.206645,0.06592856,-0.7756677,0,0,0,Ejercicio5
0.36,11.43903,-88.47204,3.025875,0,0,0,0,0,0,0,-0.03661892,0.0007528841,-0.00885789,0,0,0,Ejercicio5
0.37,11.43903,-88.47204,3.025875,0,0,0,0,0,0,0,-0.0004181769,8.597708e-06,-0.0001011544,0,0,0,Ejercicio5
0.38,11.50701,-88.47204,3.030593,0,0,0,0,0,0,0,0.2521322,5.182739e-08,0.01754915,0,0,0,Ejercicio5
0.39,11.50701,-88.47204,3.030593,0,0,0,0,0,0,0,0.0003076877,0.0,2.141651e-05,0,0,0,Ejercicio5
0.4,11.50701,-88.47204,3.030593,0,0,0,0,0,0,0,3.5137e-06,0.0,2.4457e-07,0,0,0,Ejercicio5
0.41,11.50335,-88.48568,3.083065,0,0,0,0,0,0,0,-0.03654765,-0.1363378,0.5250749,0,0,0,Ejercicio5
0.42,11.50335,-88.48568,3.083065,0,0,0,0,0,0,0,-0.0004173634,-0.001556936,0.005996197,0,0,0,Ejercicio5
0.43,11.50335,-88.48568,3.083065,0,0,0,0,0,0,0,-2.515886e-06,-9.385285e-06,3.614536e-05,0,0,0,Ejercicio5
0.44,11.50335,-88.48568,3.083065,0,0,0,0,0,0,0,-2.873066e-08,-1.071771e-07,4.12769e-07,0,0,0,Ejercicio5
0.45,11.50335,-88.48568,3.083065,0,0,0,0,0,0,0,-6.215529e-10,-2.318646e-09,8.929756e-09,0,0,0,Ejercicio5
0.46,11.50335,-88.48568,3.083065,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
0.47,11.4997,-88.49929,3.135543,0,0,0,0,0,0,0,-0.06553664,-0.2440681,0.941555,0,0,0,Ejercicio5
0.48,11.4997,-88.49929,3.135543,0,0,0,0,0,0,0,-0.001030096,-0.00383623,0.01479923,0,0,0,Ejercicio5
0.49,11.4997,-88.49929,3.135543,0,0,0,0,0,0,0,-1.176338e-05,-4.380858e-05,0.0001690027,0,0,0,Ejercicio5
0.5,11.4997,-88.49929,3.135543,0,0,0,0,0,0,0,-1.343343e-07,-5.002807e-07,1.92996e-06,0,0,0,Ejercicio5
0.51,11.4997,-88.49929,3.135543,0,0,0,0,0,0,0,-8.097734e-10,-3.015716e-09,1.163389e-08,0,0,0,Ejercicio5
0.52,11.43176,-88.49929,3.130829,0,0,0,0,0,0,0,-0.9024319,0.0,-0.06244063,0,0,0,Ejercicio5
0.53,11.43176,-88.49929,3.130829,0,0,0,0,0,0,0,-0.01952302,0.0,-0.001350827,0,0,0,Ejercicio5
0.54,11.43176,-88.49929,3.130829,0,0,0,0,0,0,0,-0.0002229469,0.0,-1.542604e-05,0,0,0,Ejercicio5
0.55,11.43176,-88.49929,3.130829,0,0,0,0,0,0,0,-2.545986e-06,0.0,-1.761607e-07,0,0,0,Ejercicio5
0.56,11.43176,-88.49929,3.130829,0,0,0,0,0,0,0,-5.507932e-08,0.0,-3.811021e-09,0,0,0,Ejercicio5
0.57,11.43176,-88.49929,3.130829,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
0.58,11.4354,-88.48568,3.078349,0,0,0,0,0,0,0,0.3483797,1.307322,-5.035006,0,0,0,Ejercicio5
0.59,11.4354,-88.48568,3.078349,0,0,0,0,0,0,0,0.001108541,0.004159885,-0.01602134,0,0,0,Ejercicio5
0.6,11.4354,-88.48568,3.078349,0,0,0,0,0,0,0,2.56278e-06,9.617032e-06,-3.703894e-05,0,0,0,Ejercicio5
0.61,11.4354,-88.48568,3.078349,0,0,0,0,0,0,0,3.127471e-09,1.173608e-08,-4.52002e-08,0,0,0,Ejercicio5
0.62,11.4354,-88.48568,3.078349,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
0.63,11.4354,-88.48568,3.078349,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
0.64,11.43903,-88.47204,3.025875,0,0,0,0,0,0,0,0.1263128,0.4747946,-1.825554,0,0,0,Ejercicio5
0.65,11.44629,-88.4447,2.920943,0,0,0,0,0,0,0,0.8779095,3.31102,-12.68811,0,0,0,Ejercicio5
0.66,11.45355,-88.41728,2.816034,0,0,0,0,0,0,0,0.5564163,2.105531,-8.041684,0,0,0,Ejercicio5
0.67,11.45355,-88.41728,2.816034,0,0,0,0,0,0,0,0.02684774,0.1015943,-0.3880207,0,0,0,Ejercicio5
0.68,11.45355,-88.41728,2.816034,0,0,0,0,0,0,0,0.000306593,0.001160176,-0.004431078,0,0,0,Ejercicio5
0.69,11.45355,-88.41728,2.816034,0,0,0,0,0,0,0,3.501199e-06,1.324886e-05,-5.060157e-05,0,0,0,Ejercicio5
0.7,11.45355,-88.41728,2.816034,0,0,0,0,0,0,0,2.110539e-08,7.986475e-08,-3.050287e-07,0,0,0,Ejercicio5
0.71,11.45355,-88.41728,2.816034,0,0,0,0,0,0,0,2.410172e-10,9.120313e-10,-3.483335e-09,0,0,0,Ejercicio5
0.72,11.45717,-88.40354,2.763588,0,0,0,0,0,0,0,0.6007924,2.277243,-8.683036,0,0,0,Ejercicio5
0.73,11.45766,-88.45749,2.756576,0,0,0,0,0,0,0,0.07632782,-7.413782,-1.103138,0,0,0,Ejercicio5
0.74,11.46903,-88.47009,2.59228,0,0,0,0,0,0,0,0.5785965,1.105498,-8.362247,0,0,0,Ejercicio5
0.75,11.42345,-88.49472,2.259196,0,0,0,0,0,0,0,-0.5115525,-10.16768,-10.96432,0,0,0,Ejercicio5
0.76,11.44242,-88.53265,1.983468,0,0,0,0,0,0,0,0.8475968,-14.1999,-12.43471,0,0,0,Ejercicio5
0.77,11.39953,-88.48772,1.605466,0,0,0,0,0,0,0,-9.936607,6.006768,-33.44595,0,0,0,Ejercicio5
0.78,11.40357,-88.52749,1.546282,0,0,0,0,0,0,0,0.0963471,0.7611042,-2.893244,0,0,0,Ejercicio5
0.79,11.33854,-88.51325,1.489287,0,0,0,0,0,0,0,-4.406931,0.1999797,-1.038248,0,0,0,Ejercicio5
0.8,11.35013,-88.57837,1.31871,0,0,0,0,0,0,0,0.7698103,-5.682055,-11.72632,0,0,0,Ejercicio5
0.81,11.28851,-88.54971,1.209467,0,0,0,0,0,0,0,-4.020737,2.208504,-9.156265,0,0,0,Ejercicio5
0.82,11.24129,-88.51719,0.884406,0,0,0,0,0,0,0,-1.124471,2.166896,-8.478031,0,0,0,Ejercicio5
0.83,11.11396,-88.47365,0.7184688,0,0,0,0,0,0,0,-4.024909,2.723673,-10.09365,0,0,0,Ejercicio5
0.84,11.04502,-88.47365,0.7139129,0,0,0,0,0,0,0,-3.405409,0.04281032,-0.378824,0,0,0,Ejercicio5
0.85,10.97996,-88.51308,0.6503724,0,0,0,0,0,0,0,-1.228733,-2.377382,-1.105204,0,0,0,Ejercicio5
0.86,10.97996,-88.51308,0.6503724,0,0,0,0,0,0,0,-0.01019467,-0.01972489,-0.009169763,0,0,0,Ejercicio5
0.87,10.99021,-88.46928,0.4936859,0,0,0,0,0,0,0,1.338936,5.729665,-20.45179,0,0,0,Ejercicio5
0.88,10.92459,-88.45464,0.4369625,0,0,0,0,0,0,0,-0.3382017,0.1014981,-0.3852606,0,0,0,Ejercicio5
0.89,10.92459,-88.45464,0.4369625,0,0,0,0,0,0,0,-0.007316582,0.002195789,-0.008334645,0,0,0,Ejercicio5
0.9,10.92799,-88.43998,0.3847502,0,0,0,0,0,0,0,0.009165063,0.03964661,-0.1410717,0,0,0,Ejercicio5
0.91,10.92799,-88.43998,0.3847502,0,0,0,0,0,0,0,0.0001046622,0.0004527523,-0.001610996,0,0,0,Ejercicio5
0.92,10.85892,-88.43998,0.3802708,0,0,0,0,0,0,0,-1.732349,3.756438e-06,-0.1120064,0,0,0,Ejercicio5
0.93,10.85892,-88.43998,0.3802708,0,0,0,0,0,0,0,-0.0197829,4.289738e-08,-0.00127908,0,0,0,Ejercicio5
0.94,10.85892,-88.43998,0.3802708,0,0,0,0,0,0,0,-0.0004279791,9.280327e-10,-2.767133e-05,0,0,0,Ejercicio5
0.95,10.85892,-88.43998,0.3802708,0,0,0,0,0,0,0,-4.887394e-06,0.0,-3.159605e-07,0,0,0,Ejercicio5
0.96,10.85892,-88.43998,0.3802708,0,0,0,0,0,0,0,-5.581255e-08,0.0,-3.608174e-09,0,0,0,Ejercicio5
0.97,10.85892,-88.43998,0.3802708,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
0.98,10.85892,-88.43998,0.3802708,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
0.99,10.85892,-88.43998,0.3802708,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
1.0,10.85892,-88.43998,0.3802708,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
1.01,10.85892,-88.43998,0.3802708,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
1.02,10.85892,-88.43998,0.3802708,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
1.03,10.85554,-88.45464,0.4324846,0,0,0,0,0,0,0,-0.2231413,-0.9685018,3.451632,0,0,0,Ejercicio5
1.04,10.85554,-88.45464,0.4324846,0,0,0,0,0,0,0,-0.001345106,-0.005838175,0.0208066,0,0,0,Ejercicio5
1.05,10.85554,-88.45464,0.4324846,0,0,0,0,0,0,0,-2.11422e-05,-9.176364e-05,0.0003270353,0,0,0,Ejercicio5
1.06,10.85554,-88.45464,0.4324846,0,0,0,0,0,0,0,-1.754146e-07,-7.613532e-07,2.713378e-06,0,0,0,Ejercicio5
1.07,10.85554,-88.45464,0.4324846,0,0,0,0,0,0,0,-1.455397e-09,-6.316868e-09,2.251261e-08,0,0,0,Ejercicio5
1.08,10.78649,-88.45464,0.428035,0,0,0,0,0,0,0,-8.899835,0.0,-0.5716823,0,0,0,Ejercicio5
1.09,10.78649,-88.45464,0.428035,0,0,0,0,0,0,0,-0.1016334,0.0,-0.006528439,0,0,0,Ejercicio5
1.1,10.78649,-88.45464,0.428035,0,0,0,0,0,0,0,-0.0006126511,0.0,-3.935374e-05,0,0,0,Ejercicio5
1.11,10.78649,-88.45464,0.428035,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
1.12,10.78606,-88.40066,0.4348079,0,0,0,0,0,0,0,-0.000466824,0.05783194,0.007267422,0,0,0,Ejercicio5
1.13,10.78606,-88.40066,0.4348079,0,0,0,0,0,0,0,-2.044517e-06,0.0002532826,3.182864e-05,0,0,0,Ejercicio5
1.14,10.7827,-88.4153,0.487029,0,0,0,0,0,0,0,-0.2981675,-1.300375,4.641812,0,0,0,Ejercicio5
1.15,10.77935,-88.42992,0.539256,0,0,0,0,0,0,0,-0.02673664,-0.1164216,0.4162306,0,0,0,Ejercicio5
1.16,10.77935,-88.42992,0.539256,0,0,0,0,0,0,0,-0.0005784147,-0.00251864,0.009004643,0,0,0,Ejercicio5
1.17,10.77935,-88.42992,0.539256,0,0,0,0,0,0,0,-6.60532e-06,-2.87621e-05,0.0001028303,0,0,0,Ejercicio5
1.18,10.77935,-88.42992,0.539256,0,0,0,0,0,0,0,-7.543075e-08,-3.284545e-07,1.174291e-06,0,0,0,Ejercicio5
1.19,10.71035,-88.42992,0.5348378,0,0,0,0,0,0,0,-6.278221,-2.725152e-09,-0.4006903,0,0,0,Ejercicio5
1.2,10.71035,-88.42992,0.5348378,0,0,0,0,0,0,0,-0.05208974,0.0,-0.003324486,0,0,0,Ejercicio5
1.21,10.71035,-88.42992,0.5348378,0,0,0,0,0,0,0,-0.0003139994,0.0,-2.004016e-05,0,0,0,Ejercicio5
1.22,10.71035,-88.42992,0.5348378,0,0,0,0,0,0,0,-3.585778e-06,0.0,-2.288525e-07,0,0,0,Ejercicio5
1.23,10.71035,-88.42992,0.5348378,0,0,0,0,0,0,0,-2.975083e-08,0.0,-1.898765e-09,0,0,0,Ejercicio5
1.24,10.71035,-88.42992,0.5348378,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
1.25,10.71035,-88.42992,0.5348378,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio5
1.26,10.70701,-88.44452,0.5870722,0,0,0,0,0,0,0,-0.1170352,-0.5120926,1.833768,0,0,0,Ejercicio5
1.27,10.70368,-88.4591,0.6393125,0,0,0,0,0,0,0,-0.08458475,-0.3695211,1.325317,0,0,0,Ejercicio5
1.28,10.70368,-88.4591,0.6393125,0,0,0,0,0,0,0,-0.001329492,-0.005808082,0.02083115,0,0,0,Ejercicio5
