tr_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,Hpred0
0.075,0.01265325,-0.08827641,0.004997444,0,0,0,0,0,0,0,-0.00227006,0.00047556510000000004,-0.002124907,0,0,0,-0.00026074661911912485
0.076,0.012657320000000001,-0.08826348,0.004944824,0,0,0,0,0,0,0,2.483567e-05,0.0002450978,-0.0010008220000000002,0,0,0,-0.0002511229191070711
0.077,0.012661400000000001,-0.08825053,0.004892208,0,0,0,0,0,0,0,7.446273e-05,0.0002381781,-0.0009669541,0,0,0,-0.00025108726677871223
0.078,0.01259824,-0.08823756,0.0048344040000000005,0,0,0,0,0,0,0,-0.0002107104,0.0004529947,-0.0018629610000000002,0,0,0,-0.0002376930998481467
0.079,0.01259824,-0.08823756,0.0048344040000000005,0,0,0,0,0,0,0,-3.3119170000000003e-06,7.120109e-06,-2.928177e-05,0,0,0,-0.00023299899593165772
0.08,0.01253156,-0.08829147000000001,0.004821966,0,0,0,0,0,0,0,-0.0022776190000000003,-0.004910201,-0.0008398019,0,0,0,-0.00021858401030243959
0.081,0.01246431,-0.08829147000000001,0.004816826,0,0,0,0,0,0,0,-0.001734389,-7.717787e-05,-0.0001426494,0,0,0,-0.00021858401030243959
0.082,0.01246487,-0.0883454,0.004809577,0,0,0,0,0,0,0,-2.197779e-05,-0.000517654,-7.157297e-05,0,0,0,-0.00021715842120258828
0.083,0.01246888,-0.08833241,0.004756967000000001,0,0,0,0,0,0,0,0.0001013444,0.0003249462,-0.001332637,0,0,0,-0.000219351434483928
0.084,0.01247344,-0.08837332,0.004697134,0,0,0,0,0,0,0,0.000375792,0.0004678139,-0.004930497,0,0,0,-0.00021826881877956228
0.085,0.012478540000000002,-0.08846814,0.004630145,0,0,0,0,0,0,0,0.0002889651,-0.001890852,-0.0037912550000000003,0,0,0,-0.0002055141265534309
0.08600000000000001,0.0124831,-0.08850902000000001,0.004570388000000001,0,0,0,0,0,0,0,0.0003824023,0.0009241015,-0.00501716,0,0,0,-0.00019082697052427572
0.08700000000000001,0.01248711,-0.08849594000000001,0.004517800000000001,0,0,0,0,0,0,0,0.0005247121,0.0017121170000000002,-0.0068842800000000004,0,0,0,-0.00017684799361379375
