tr_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,Hpred0,Etiqueta
0.536,0.0009907272,-0.0875444,-0.0037454299999999,0,0,0,0,0,0,0,-4.208849e-07,-2.283587e-05,7.310499e-05,0,0,0,0.0007405112263715,Ejercicio 5
0.537,0.0009907272,-0.0875444,-0.0037454299999999,0,0,0,0,0,0,0,-6.6149309999999995e-09,-3.589312e-07,1.149054e-06,0,0,0,0.0007454552912762,Ejercicio 5
0.538,0.0009906887,-0.0874904,-0.003738732,0,0,0,0,0,0,0,-8.937911999999999e-06,0.01249412,0.00155257,0,0,0,0.0007451729369321,Ejercicio 5
0.539,0.0009199259,-0.0874904,-0.003739125,0,0,0,0,0,0,0,-0.001643986,0.0001036624,4.093761e-06,0,0,0,0.0007471564108579,Ejercicio 5
0.54,0.0007781044,-0.08739861,-0.00367449,0,0,0,0,0,0,0,-0.01025733,0.006746119,0.003498668,0,0,0,0.0007379663877559,Ejercicio 5
0.541,0.0006366065,-0.08734462,-0.003668307,0,0,0,0,0,0,0,-0.0192484,0.005341568,0.0006576282,0,0,0,0.0007379663877559,Ejercicio 5
0.542,0.0006359549,-0.08723112,-0.003492232,0,0,0,0,0,0,0,-0.0001190734,0.007060101,0.01564405,0,0,0,0.0007338818554345,Ejercicio 5
0.543,0.0006350846,-0.08707952,-0.003257064,0,0,0,0,0,0,0,-9.634035e-05,0.01424672,0.02577278,0,0,0,0.000724450840403,Ejercicio 5
0.544,0.0006320705,-0.08704782,-0.002442624,0,0,0,0,0,0,0,-0.0002321376,-0.01106393,0.06272538,0,0,0,0.0006405335068723,Ejercicio 5
0.545,0.0005601054,-0.08714996,-0.001915338,0,0,0,0,0,0,0,-0.001937192,-0.01284864,0.04851212,0,0,0,0.0005745027871852,Ejercicio 5
0.546,0.0004885924,-0.08730392,-0.001394442,0,0,0,0,0,0,0,-0.000978229,-0.004150797,0.01416962,0,0,0,0.0005259254271752,Ejercicio 5
0.547,0.0003488876,-0.0873192,-0.00134264,0,0,0,0,0,0,0,-0.009683733,-0.0021661609999999,0.007378712,0,0,0,0.0005259254271752,Ejercicio 5
0.548,0.0002094613,-0.08728862,-0.001447155,0,0,0,0,0,0,0,3.285907e-07,7.856538e-05,-0.0002675206,0,0,0,0.0005245014516116,Ejercicio 5
0.549,0.000209423,-0.0874657799999999,-0.001416103,0,0,0,0,0,0,0,8.312155e-06,0.00197415,-0.006738143,0,0,0,0.0005253837154947,Ejercicio 5
0.55,0.0002098988,-0.08752012,-0.001801838,0,0,0,0,0,0,0,1.278569e-05,-0.0043303779999999,-0.01036456,0,0,0,0.0005644946356232,Ejercicio 5
0.551,0.0002099886,-0.08766659,-0.001874624,0,0,0,0,0,0,0,8.971284000000001e-07,-0.003948364,-0.0007272457,0,0,0,0.0005752431863927,Ejercicio 5
0.552,0.0002100223,-0.08788251,-0.001901904,0,0,0,0,0,0,0,1.985462e-06,-0.012818,-0.00160949,0,0,0,0.0005795905341469,Ejercicio 5
0.553,0.0002100555,-0.0880984799999999,-0.001928831,0,0,0,0,0,0,0,2.626068e-06,-0.01718816,-0.002128789,0,0,0,0.0005795905341469,Ejercicio 5
0.554,0.0002102005,-0.08817552,-0.002046335,0,0,0,0,0,0,0,2.153922e-05,0.003545836,-0.0174605,0,0,0,0.0005784123539667,Ejercicio 5
0.555,0.0002105216,-0.08809774,-0.002306656,0,0,0,0,0,0,0,2.194758e-05,0.0053316299999999,-0.01779153,0,0,0,0.0006398635793521,Ejercicio 5
0.556,0.0002108425,-0.08801943,-0.002566817,0,0,0,0,0,0,0,3.483894e-05,0.008532065,-0.02824175,0,0,0,0.0006433353987017,Ejercicio 5
0.557,0.0002109708,-0.08798796,-0.002670837,0,0,0,0,0,0,0,1.177448e-06,0.000289207,-0.0009544835,0,0,0,0.0006510815752177,Ejercicio 5
0.558,0.00014069,-0.08797219,-0.00272291,0,0,0,0,0,0,0,-3.910986000000001e-05,9.131195e-06,-3.01241e-05,0,0,0,0.0006575166567508,Ejercicio 5
0.559,0.00014069,-0.08797219,-0.00272291,0,0,0,0,0,0,0,-9.041616e-08,2.110996e-08,-6.964242e-08,0,0,0,0.0006610381159326,Ejercicio 5
0.56,0.0001406472,-0.08798796,-0.00267091,0,0,0,0,0,0,0,-4.313526e-08,-1.5836480000000002e-05,5.226587e-05,0,0,0,0.0006473403710151,Ejercicio 5
0.561,0.0001406472,-0.08798796,-0.00267091,0,0,0,0,0,0,0,-6.779942e-10,-2.489157e-07,8.215078e-07,0,0,0,0.0006514319621985,Ejercicio 5
0.562,0.0001406472,-0.08798796,-0.00267091,0,0,0,0,0,0,0,-2.958908e-12,-1.0901590000000002e-09,3.597903e-09,0,0,0,0.000651986945713,Ejercicio 5
0.5630000000000001,0.0001406472,-0.08798796,-0.00267091,0,0,0,0,0,0,0,-6.401237000000001e-14,-2.358427e-11,7.783625e-11,0,0,0,0.000651986945713,Ejercicio 5
0.5640000000000001,0.0001406418,-0.08793396,-0.002664255,0,0,0,0,0,0,0,-9.59174e-08,0.0009448638,0.0001166314,0,0,0,0.0006430488599505,Ejercicio 5
0.5650000000000001,0.0001406418,-0.08793396,-0.002664255,0,0,0,0,0,0,0,-5.781947e-10,5.695684000000001e-06,7.030594000000001e-07,0,0,0,0.0006466854949651,Ejercicio 5
0.5660000000000001,0.0001406418,-0.08793396,-0.002664255,0,0,0,0,0,0,0,-6.602808e-12,6.504298e-08,8.028725e-09,0,0,0,0.0006466854949651,Ejercicio 5
0.5670000000000001,0.0002109626,-0.08793396,-0.002664183,0,0,0,0,0,0,0,0.000369287,2.848644e-10,4.555866e-07,0,0,0,0.0006447442692106,Ejercicio 5
0.5680000000000001,0.0002109626,-0.08793396,-0.002664183,0,0,0,0,0,0,0,4.217145e-06,3.253065e-12,5.2026610000000015e-09,0,0,0,0.0006446137831483,Ejercicio 5
0.5690000000000001,0.0002109544,-0.08787996,-0.002657506,0,0,0,0,0,0,0,-1.00095e-06,0.007148575,0.0008853615,0,0,0,0.0006430488599505,Ejercicio 5
0.5700000000000001,0.0002108902,-0.08789571,-0.002605499,0,0,0,0,0,0,0,-5.882046999999999e-07,-8.825472e-05,0.0004770559,0,0,0,0.0006420389202671,Ejercicio 5
0.5710000000000001,0.0002108902,-0.08789571,-0.002605499,0,0,0,0,0,0,0,-9.245321e-09,-1.387176e-06,7.498300000000001e-06,0,0,0,0.0006461305114506,Ejercicio 5
0.5720000000000001,0.000210882,-0.08784171,-0.0025988,0,0,0,0,0,0,0,-1.479458e-07,0.0009648421,0.0001199304,0,0,0,0.0006430488599505,Ejercicio 5
0.5730000000000001,0.0002108737,-0.08778772,-0.00259208,0,0,0,0,0,0,0,-1.946487e-06,0.01265554,0.001577895,0,0,0,0.0006430488599505,Ejercicio 5
0.5740000000000001,0.0001405825,-0.08778772,-0.002592152,0,0,0,0,0,0,0,-0.0001376803,5.542663e-05,6.79738e-06,0,0,0,0.0006459455169458,Ejercicio 5
0.5750000000000001,0.0001406197,-0.08771798,-0.002637416,0,0,0,0,0,0,0,3.5135460000000003e-06,0.003467603,-0.006904286,0,0,0,0.0006432049126395,Ejercicio 5
0.5760000000000001,0.000140748,-0.08767062,-0.002793398,0,0,0,0,0,0,0,8.455122000000002e-06,0.003135802,-0.01028944,0,0,0,0.0006854433904097,Ejercicio 5
0.577,0.0001410044,-0.08757531,-0.003105187,0,0,0,0,0,0,0,2.460238e-05,0.0091842609999999,-0.02991544,0,0,0,0.0007221470361966,Ejercicio 5
0.578,0.0001411324999999,-0.08752737,-0.003260994,0,0,0,0,0,0,0,8.939991e-06,0.00335191,-0.01087064,0,0,0,0.0007211308134841,Ejercicio 5
0.579,7.065166e-05,-0.08746316,-0.003468689,0,0,0,0,0,0,0,-0.0009327623,0.003324274,-0.01071932,0,0,0,0.0007349231130486,Ejercicio 5
0.58,0.0,-0.08739861,-0.00367625,0,0,0,0,0,0,0,-0.003522988,0.001163045,-0.003728681,0,0,0,0.0007403190181158,Ejercicio 5
0.581,-7.0737e-05,-0.08739861,-0.003676235,0,0,0,0,0,0,0,-0.000962988,5.0937090000000005e-06,-1.5934270000000002e-05,0,0,0,0.0007403190181158,Ejercicio 5
0.582,-0.000141474,-0.08739861,-0.003676192,0,0,0,0,0,0,0,-0.0004878948,1.177589e-08,3.634905e-07,0,0,0,0.0007399498616817,Ejercicio 5
0.583,-0.0002830332,-0.08738242,-0.003727887,0,0,0,0,0,0,0,-0.01066737,0.002157855,-0.006890567,0,0,0,0.0007458181909543,Ejercicio 5
0.584,-0.0004248055,-0.08734997,-0.003831316,0,0,0,0,0,0,0,-0.0096532889999999,0.002671617,-0.0085046269999999,0,0,0,0.0008063133081596,Ejercicio 5
0.585,-0.0006379997,-0.08733881,-0.004044764,0,0,0,0,0,0,0,-0.01520883,0.004240475,-0.01515483,0,0,0,0.0008055147660107,Ejercicio 5
0.586,-0.0008516875,-0.08727333,-0.004251098,0,0,0,0,0,0,0,-0.01506937,0.004313192,-0.01354929,0,0,0,0.0008072328488035,Ejercicio 5
0.587,-0.001065246,-0.08724046,-0.0043535019999999,0,0,0,0,0,0,0,-0.009051494,0.002899373,-0.0090694649999999,0,0,0,0.000841167665826,Ejercicio 5
0.588,-0.001350924,-0.08717448,-0.004558604,0,0,0,0,0,0,0,-0.01396603,0.005645284,-0.01755853,0,0,0,0.0008535076725379,Ejercicio 5
0.589,-0.001564691,-0.08715793,-0.004608561,0,0,0,0,0,0,0,-0.01349152,0.0006695007,-0.001970317,0,0,0,0.0008535076725379,Ejercicio 5
0.59,-0.001707952,-0.08712476,-0.004710703,0,0,0,0,0,0,0,-0.004155628,0.0009386357,-0.002884284,0,0,0,0.0008555625988109,Ejercicio 5
0.591,-0.001923884,-0.08716618,-0.004928776,0,0,0,0,0,0,0,-0.007751631,-0.005171125,-0.01868442,0,0,0,0.0008679625247641,Ejercicio 5
0.592,-0.002214583,-0.08730203,-0.005371987,0,0,0,0,0,0,0,-0.0165862,-0.01247714,-0.0412534399999999,0,0,0,0.0009552224230591,Ejercicio 5
0.593,-0.002870527,-0.08765828,-0.00615605,0,0,0,0,0,0,0,-0.03642331,-0.0274556299999999,-0.04634055,0,0,0,0.0010011534522755,Ejercicio 5
0.594,-0.003458646,-0.0878119,-0.006859029,0,0,0,0,0,0,0,-0.04428601,-0.006621562,-0.0515947,0,0,0,0.0010610230334514,Ejercicio 5
0.595,-0.004197114,-0.08789033,-0.007599671,0,0,0,0,0,0,0,-0.04081445,0.0002940466,-0.04520217,0,0,0,0.0011283294167115,Ejercicio 5
0.596,-0.004643677,-0.08783819,-0.008062698,0,0,0,0,0,0,0,-0.03876319,0.01192416,-0.04132626,0,0,0,0.0011676881950688,Ejercicio 5
0.597,-0.00523478,-0.08776643,-0.00841125,0,0,0,0,0,0,0,-0.03312239,0.003810786,-0.01195706,0,0,0,0.0011717367448516,Ejercicio 5
0.598,-0.005530312,-0.08771218,-0.00855605,0,0,0,0,0,0,0,-0.02062747,0.002153495,-0.005494543,0,0,0,0.0011763996475341,Ejercicio 5
0.599,-0.005816025,-0.08771235,-0.008387083,0,0,0,0,0,0,0,-0.01368605,-0.0052562,0.01654906,0,0,0,0.0011700006247785,Ejercicio 5
0.6,-0.005875037,-0.08785608,-0.007974648,0,0,0,0,0,0,0,-0.0004409212,-0.0087452279999999,0.0251461,0,0,0,0.0011528336592488,Ejercicio 5
0.601,-0.005930231,-0.08803387,-0.007459034,0,0,0,0,0,0,0,-0.003568108,-0.01171282,0.0341924,0,0,0,0.0010756613723452,Ejercicio 5
0.602,-0.005915034,-0.08830025,-0.007008511,0,0,0,0,0,0,0,0.0006901911,-0.0225317599999999,0.02348196,0,0,0,0.0010734770111799,Ejercicio 5
0.603,-0.005897678,-0.08847405,-0.006493968,0,0,0,0,0,0,0,0.0003314983,-0.003346846,0.00983726,0,0,0,0.0010432159696652,Ejercicio 5
0.604,-0.005897477,-0.08841998,-0.006487999,0,0,0,0,0,0,0,5.414029e-05,0.01252297,0.001605263,0,0,0,0.0010393350457914,Ejercicio 5
0.605,-0.0058972749999999,-0.0883659,-0.00648201,0,0,0,0,0,0,0,5.245592e-06,0.001395124,0.0001555127,0,0,0,0.0010383352996612,Ejercicio 5
0.606,-0.00596896,-0.08831182,-0.006473558,0,0,0,0,0,0,0,-0.001291867,0.003535351,0.0004383321,0,0,0,0.0010440506034153,Ejercicio 5
0.607,-0.0058931899999999,-0.08823818,-0.006360915,0,0,0,0,0,0,0,0.009897778,0.00858897,0.0202555,0,0,0,0.0010254340752336,Ejercicio 5
0.608,-0.005871501,-0.08822721,-0.005717923,0,0,0,0,0,0,0,0.001131543,0.008109413,0.03291677,0,0,0,0.0009537422113192,Ejercicio 5
0.609,-0.005775011,-0.08824667,-0.004972619,0,0,0,0,0,0,0,0.005383927,0.009345295,0.0216525399999999,0,0,0,0.0008598926528771,Ejercicio 5
0.61,-0.005757571,-0.08835843,-0.004449186,0,0,0,0,0,0,0,0.0005008177,0.0005691853,0.0147964699999999,0,0,0,0.0008471396775441,Ejercicio 5
0.611,-0.005757571,-0.08835843,-0.004449186,0,0,0,0,0,0,0,5.719186e-06,6.499923000000001e-06,0.0001689711999999,0,0,0,0.0008384548992625,Ejercicio 5
0.612,-0.005757152,-0.08825034,-0.004436611,0,0,0,0,0,0,0,1.98967e-05,0.005108371,0.0005971383,0,0,0,0.0008471396775441,Ejercicio 5
0.613,-0.005756941,-0.0881962999999999,-0.00443029,0,0,0,0,0,0,0,8.065708e-07,0.0002066005,2.420722e-05,0,0,0,0.0008454669417282,Ejercicio 5
0.614,-0.005756941,-0.0881962999999999,-0.00443029,0,0,0,0,0,0,0,1.267757e-08,3.247319e-06,3.804858e-07,0,0,0,0.0008398084384258,Ejercicio 5
0.615,-0.005753492,-0.08822921,-0.004326774,0,0,0,0,0,0,0,0.0003730184,-0.003554119,0.01119522,0,0,0,0.0008255803267908,Ejercicio 5
0.616,-0.005715282,-0.0885316,-0.003179997,0,0,0,0,0,0,0,0.0004306388,-0.003975897,0.01292455,0,0,0,0.0007195866081564,Ejercicio 5
0.617,-0.005701226,-0.08860464,-0.002758144,0,0,0,0,0,0,0,1.574734e-05,-0.0001437025,0.0004726172,0,0,0,0.0006708951951967,Ejercicio 5
0.618,-0.005699495,-0.0886204199999999,-0.002706179,0,0,0,0,0,0,0,8.381747e-05,-0.0007637576,0.0025155729999999,0,0,0,0.000648161442942,Ejercicio 5
0.619,-0.00569755,-0.08858216,-0.002647821,0,0,0,0,0,0,0,6.377929000000001e-05,0.004393159,0.001914177,0,0,0,0.000641107634196,Ejercicio 5
0.62,-0.005623815,-0.08861363,-0.002546185,0,0,0,0,0,0,0,0.003682261,-0.0020615549999999,0.006778533,0,0,0,0.0006400976945126,Ejercicio 5
0.621,-0.005623815,-0.08861363,-0.002546185,0,0,0,0,0,0,0,7.966125e-05,-4.459924e-05,0.0001466453,0,0,0,0.0006400976945126,Ejercicio 5
0.622,-0.005623603,-0.0885596,-0.002539777,0,0,0,0,0,0,0,5.553394e-07,7.706069999999999e-05,9.639744e-06,0,0,0,0.0006461564276756,Ejercicio 5
0.623,-0.005623392,-0.08850557,-0.002533346,0,0,0,0,0,0,0,7.489717e-06,0.001907836,0.0002274834,0,0,0,0.000641107634196,Ejercicio 5
0.624,-0.0055529149999999,-0.08845155,-0.002529191,0,0,0,0,0,0,0,0.001784927,0.01272775,0.0014664489999999,0,0,0,0.000641107634196,Ejercicio 5
0.625,-0.0055529149999999,-0.08845155,-0.002529191,0,0,0,0,0,0,0,3.861472e-05,0.0002753494,3.172485e-05,0,0,0,0.0006431793460127,Ejercicio 5
0.626,-0.005552493,-0.0883435,-0.002516219,0,0,0,0,0,0,0,1.142217e-05,0.00288705,0.0003478134,0,0,0,0.000641107634196,Ejercicio 5
0.627,-0.005552281,-0.08828948,-0.0025097,0,0,0,0,0,0,0,1.886211e-05,0.004800795,0.0005803619,0,0,0,0.000641107634196,Ejercicio 5
0.628,-0.0055539709999999,-0.0882737599999999,-0.002561686,0,0,0,0,0,0,0,-5.950366e-06,6.150284e-05,-0.00018311,0,0,0,0.0006452766244563,Ejercicio 5
0.629,-0.005483482,-0.08821974,-0.002557414,0,0,0,0,0,0,0,0.0003543494,0.0002075269,1.299518e-05,0,0,0,0.0006442152019211,Ejercicio 5
0.63,-0.00541608,-0.0880802099999999,-0.002650461,0,0,0,0,0,0,0,0.01146945,0.009748067,-0.01378432,0,0,0,0.0006433353987017,Ejercicio 5
0.631,-0.0053483919999999,-0.0878866,-0.002736716,0,0,0,0,0,0,0,0.01586343,0.01056865,-0.006375393,0,0,0,0.0006574916092094,Ejercicio 5
0.632,-0.005279231,-0.08776276,-0.002777488,0,0,0,0,0,0,0,0.004461335,0.0054502199999999,-0.007174477,0,0,0,0.0006883862033436,Ejercicio 5
0.633,-0.005067727,-0.08765479,-0.002770413,0,0,0,0,0,0,0,0.01958422,0.002057498,-0.0004021166,0,0,0,0.0006883862033436,Ejercicio 5
0.634,-0.0047142749999999,-0.08761662,-0.002721747,0,0,0,0,0,0,0,0.02262274,-0.0001290653,8.172187e-05,0,0,0,0.0006501264290129,Ejercicio 5
0.635,-0.004573585,-0.08761662,-0.002725566,0,0,0,0,0,0,0,0.01139387,-2.792171e-06,-0.0002893526,0,0,0,0.0006574916092094,Ejercicio 5
0.636,-0.004289586,-0.08764822,-0.002628908,0,0,0,0,0,0,0,0.01335551,-0.001530193,0.004709308,0,0,0,0.0006400976945126,Ejercicio 5
0.637,-0.004077424,-0.08766399,-0.002582084,0,0,0,0,0,0,0,0.0157495,-0.003814035,0.0122155299999999,0,0,0,0.0006400976945126,Ejercicio 5
0.638,-0.003584308,-0.0876797399999999,-0.002541117,0,0,0,0,0,0,0,0.02424149,-0.0005636721999999,0.001355013,0,0,0,0.0006400976945126,Ejercicio 5
0.639,-0.003231837,-0.08764148,-0.002489336,0,0,0,0,0,0,0,0.0239182,-0.0001671744,0.001366958,0,0,0,0.0006400976945126,Ejercicio 5
0.64,-0.002808511,-0.08761888,-0.00238595,0,0,0,0,0,0,0,0.02888519,-0.001025755,0.003649747,0,0,0,0.0006396281370261,Ejercicio 5
0.641,-0.002243241,-0.08758902,-0.002120379,0,0,0,0,0,0,0,0.02927791,-0.002463959,0.009430925,0,0,0,0.0005861199627238,Ejercicio 5
0.642,-0.001819867,-0.08766659,-0.001865026,0,0,0,0,0,0,0,0.02666547,-0.001640273,0.00526022,0,0,0,0.0005731591460094,Ejercicio 5
0.643,-0.001467203,-0.08775896,-0.00155575,0,0,0,0,0,0,0,0.01163235,-0.001435609,0.004780806,0,0,0,0.0005330939145872,Ejercicio 5
0.644,-0.001326657,-0.08778959,-0.00145263,0,0,0,0,0,0,0,0.002182192,-0.002241417,0.007626892,0,0,0,0.0005280545068403,Ejercicio 5
0.645,-0.001325842,-0.08782012,-0.001348335,0,0,0,0,0,0,0,8.292102e-05,-0.002196482,0.007512721,0,0,0,0.0005273936431027,Ejercicio 5
0.646,-0.001670104,-0.0879565,-0.0008756258,0,0,0,0,0,0,0,-0.004418663,-0.0022720699999999,0.00792285,0,0,0,0.0004720242192161,Ejercicio 5
0.647,-0.0016695199999999,-0.0879175599999999,-0.0008165399,0,0,0,0,0,0,0,-1.285808e-05,-0.0002070191999999,0.001442859,0,0,0,0.0004720242192161,Ejercicio 5
0.648,-0.001667254,-0.08781563,-0.0005868777,0,0,0,0,0,0,0,2.419471e-05,0.001616835,0.0024579019999999,0,0,0,0.0004473354097424,Ejercicio 5
0.649,-0.00173604,-0.08772265,-0.0005199889,0,0,0,0,0,0,0,-0.001619264,0.001617187,0.009743041,0,0,0,0.0004259684982165,Ejercicio 5
0.65,-0.001804695,-0.0875757,-0.0004459273,0,0,0,0,0,0,0,-0.001206879,0.01231713,0.004159843,0,0,0,0.0004119237780123,Ejercicio 5
0.651,-0.001874025,-0.08752175,-0.0004380983,0,0,0,0,0,0,0,-0.0003551783,0.0004073415,6.053043e-05,0,0,0,0.0004119237780123,Ejercicio 5
0.652,-0.001943349,-0.0874678,-0.0004302187,0,0,0,0,0,0,0,-0.01647593,0.0005284935,0.0002593358,0,0,0,0.0004119237780123,Ejercicio 5
0.653,-0.001942747,-0.0874827,-0.0003779657,0,0,0,0,0,0,0,-0.0003353699,-0.0005070448,0.001825682,0,0,0,0.000397394923338,Ejercicio 5
0.654,-0.001942747,-0.0874827,-0.0003779657,0,0,0,0,0,0,0,-1.067144e-06,-1.613411e-06,5.8093e-06,0,0,0,0.0003966583191465,Ejercicio 5
0.655,-0.002012127,-0.0874827,-0.0003771526,0,0,0,0,0,0,0,-0.008306728,-3.4904190000000014e-08,9.918591e-05,0,0,0,0.0003945002883742,Ejercicio 5
0.656,-0.002149464,-0.08745849,-0.0002638014,0,0,0,0,0,0,0,-0.01354528,-6.264749e-05,0.0006784634,0,0,0,0.0003801327869334,Ejercicio 5
0.657,-0.0023574639999999,-0.08745849,-0.0002610216,0,0,0,0,0,0,0,-0.01866652,-1.4483160000000001e-07,0.0002621586,0,0,0,0.0003772381519696,Ejercicio 5
0.658,-0.002426797,-0.08745849,-0.0002600379,0,0,0,0,0,0,0,-0.002667271,-2.276444e-09,3.84083e-05,0,0,0,0.0003772381519696,Ejercicio 5
0.659,-0.0024961289999999,-0.08745849,-0.0002590257999999,0,0,0,0,0,0,0,-0.0002578113,-9.969988e-12,3.816781e-06,0,0,0,0.0003784248574012,Ejercicio 5
0.66,-0.0024961289999999,-0.08745849,-0.0002590257999999,0,0,0,0,0,0,0,-4.052242000000001e-06,0.0,5.999038e-08,0,0,0,0.0003789089918531,Ejercicio 5
0.661,-0.0024961289999999,-0.08745849,-0.0002590257999999,0,0,0,0,0,0,0,-1.289419e-08,0.0,1.908887e-10,0,0,0,0.0003789089918531,Ejercicio 5
0.662,-0.002566256,-0.08744363,-0.0003102477,0,0,0,0,0,0,0,-0.0001555808,0.000379969,-0.00133379,0,0,0,0.0003941848283077,Ejercicio 5
0.663,-0.002569435,-0.087384,-0.0005192375,0,0,0,0,0,0,0,-0.0002144946,0.004030349,-0.01408213,0,0,0,0.0004281265289888,Ejercicio 5
0.664,-0.002711663,-0.0873240399999999,-0.0007259569,0,0,0,0,0,0,0,-0.0093875119999999,0.00392402,-0.01347938,0,0,0,0.000444891995819,Ejercicio 5
0.665,-0.002993446,-0.08726373,-0.0009300539,0,0,0,0,0,0,0,-0.01688023,0.0008889285,-0.002770424,0,0,0,0.0004724149533952,Ejercicio 5
0.666,-0.00341739,-0.0871726199999999,-0.001235132,0,0,0,0,0,0,0,-0.02985582,0.002190408,-0.006892244,0,0,0,0.0005047210385315,Ejercicio 5
0.667,-0.003772994,-0.08708075,-0.00154049,0,0,0,0,0,0,0,-0.02710007,0.007226811,-0.0239012,0,0,0,0.0005233803906114,Ejercicio 5
0.668,-0.004269829,-0.08698812,-0.001841421,0,0,0,0,0,0,0,-0.03191703,0.004869982,-0.01556488,0,0,0,0.0005620009895919,Ejercicio 5
0.669,-0.004841479,-0.08686342,-0.002242724,0,0,0,0,0,0,0,-0.03104386,0.006039052,-0.0191757,0,0,0,0.0006407689491982,Ejercicio 5
0.67,-0.005203499,-0.08680714,-0.002603402,0,0,0,0,0,0,0,-0.02694333,-0.005897747,-0.0230865699999999,0,0,0,0.0006440557740431,Ejercicio 5
0.671,-0.00570766,-0.08669588,-0.002951246,0,0,0,0,0,0,0,-0.03054305,0.005510853,-0.01710427,0,0,0,0.0006829548682485,Ejercicio 5
0.672,-0.006139561,-0.08661577,-0.00319609,0,0,0,0,0,0,0,-0.01954997,0.002617018,-0.007756638,0,0,0,0.0007217942223634,Ejercicio 5
0.673,-0.006355278,-0.08663752,-0.003299204,0,0,0,0,0,0,0,-0.0153152899999999,0.0002994388,-0.001618141,0,0,0,0.000724697602958,Ejercicio 5
0.674,-0.006425859,-0.08663752,-0.003296576,0,0,0,0,0,0,0,-0.0001868252,9.52811e-07,4.074836e-08,0,0,0,0.0007249436630592,Ejercicio 5
0.675,-0.006425859,-0.08663752,-0.003296576,0,0,0,0,0,0,0,-4.31912e-07,2.202757e-09,9.420413e-11,0,0,0,0.0007249499198103,Ejercicio 5
0.676,-0.006423918,-0.08665363,-0.003244716,0,0,0,0,0,0,0,9.567236e-05,-0.0007931776,0.002555767,0,0,0,0.0007200164436588,Ejercicio 5
0.677,-0.006423918,-0.08665363,-0.003244716,0,0,0,0,0,0,0,3.044285e-07,-2.5238830000000003e-06,8.132423e-06,0,0,0,0.0007224134646083,Ejercicio 5
0.678,-0.006420034,-0.0866857799999999,-0.003140976,0,0,0,0,0,0,0,4.5232120000000005e-05,-0.0003738933,0.001208234,0,0,0,0.000722586568478,Ejercicio 5
0.679,-0.006410321,-0.08676578,-0.0028815119999999,0,0,0,0,0,0,0,0.000445197,-0.003653495,0.01189203,0,0,0,0.0006789618625138,Ejercicio 5
0.68,-0.006402546,-0.0868294,-0.002673824,0,0,0,0,0,0,0,0.0006434537999999,-0.005249821,0.01718784,0,0,0,0.0006453455954675,Ejercicio 5
0.681,-0.00638893,-0.08693993,-0.002310121,0,0,0,0,0,0,0,0.0009706397,-0.007838438,0.02592758,0,0,0,0.0006396281370261,Ejercicio 5
0.682,-0.006373355,-0.08706496,-0.001894077,0,0,0,0,0,0,0,0.0014110309999999,-0.01126079,0.03769124,0,0,0,0.000579831690219,Ejercicio 5
0.683,-0.006431539,-0.08715785,-0.001579148,0,0,0,0,0,0,0,-0.005655975,-0.006181166,0.0211188299999999,0,0,0,0.0005341949809101,Ejercicio 5
0.684,-0.006415766,-0.08728051,-0.001162404,0,0,0,0,0,0,0,0.0001412225,-0.001309314,0.004476415,0,0,0,0.0004856090159188,Ejercicio 5
0.685,-0.006401952,-0.08738673,-0.0007974274999999,0,0,0,0,0,0,0,0.0003218444999999,-0.002461975,0.008505244,0,0,0,0.0004698643394624,Ejercicio 5
0.686,-0.006402219,-0.08744067,-0.0008044955,0,0,0,0,0,0,0,2.321173e-06,-0.0003016437,6.134787e-05,0,0,0,0.000469656288201,Ejercicio 5
0.687,-0.006400245,-0.08745576,-0.0007523313,0,0,0,0,0,0,0,3.718655e-06,-2.964026e-05,9.825151e-05,0,0,0,0.0004374043146633,Ejercicio 5
0.6880000000000001,-0.006392345,-0.0875159,-0.0005436132,0,0,0,0,0,0,0,0.0004910751,-0.003727112,0.01297481,0,0,0,0.0004174766208875,Ejercicio 5
0.6890000000000001,-0.00637258,-0.08766476,-2.139184e-05,0,0,0,0,0,0,0,0.0006424848,-0.004801424,0.01697524,0,0,0,0.0003756796121067,Ejercicio 5
0.6900000000000001,-0.006350812,-0.08782604,0.0005537465,0,0,0,0,0,0,0,0.0004943428,-0.003631141,0.01306114,0,0,0,0.0003120103205639,Ejercicio 5
0.6910000000000001,-0.006340909,-0.08789851,0.0008154106,0,0,0,0,0,0,0,0.0007730209999999,-0.0056333089999999,0.02042417,0,0,0,0.0002643223352386,Ejercicio 5
0.6920000000000001,-0.006332982,-0.08795609,0.001024848,0,0,0,0,0,0,0,2.328204e-05,-0.0001685863,0.00061514,0,0,0,0.0002634456302382,Ejercicio 5
0.6930000000000001,-0.006330732,-0.08791648,0.00108429,0,0,0,0,0,0,0,2.572517e-06,0.0001926895,6.796905e-05,0,0,0,0.0002375144271328,Ejercicio 5
0.6940000000000001,-0.006330732,-0.08791648,0.00108429,0,0,0,0,0,0,0,5.565327e-08,4.168603e-06,1.470428e-06,0,0,0,0.0002373099893561,Ejercicio 5
