tt_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,H,Etiqueta
23.15,0.0162503943,-0.1563655062,0.0115043625,0.01028062496,-0.1513,-0.01666388652,0,0.0,0.0,0.0,-1.644049296e-08,2.06054758e-06,2.91529646e-07,0.1047022878,0,0.0645950786,-0.0012194062715574,Ejercicio 4
23.16,0.0162503943,-0.1563655062,0.0115043625,0.0102282271,-0.1513,-0.01669609918,0,0.0,0.0,0.0,-1.877455e-10,2.35308168e-08,3.3291785e-09,0.1049046916,0,0.0642658498,-0.0012194062721708,Ejercicio 4
23.17,0.01624508812,-0.1563873468,0.01159844084,0.01017572066,-0.1513,-0.0167281552,0,0.0,0.0,0.0,-0.00065138477,-0.00267681562,0.01155062114,0.1051060986,0,0.0639359268,-0.0012171770722186,Ejercicio 4
23.18,0.01624432272,-0.1562914404,0.01161202936,0.01012311988,-0.1513,-0.01676003678,0,0.0,0.0,0.0,-0.0001041558456,0.012055851,0.00184693334,0.1053064198,0,0.0636054342,-0.001214752400542,Ejercicio 4
23.19,0.01624432272,-0.1562914404,0.01161202936,0.0100704123,-0.1513,-0.01679175994,0,0.0,0.0,0.0,-2.2532842e-06,0.00026081361,3.99561762e-05,0.1055057442,0,0.0632742652,-0.0012354844351254,Ejercicio 4
23.2,0.01624355376,-0.1561955696,0.01162565348,0.01001761216,-0.1513,-0.01682331222,0,0.0,0.0,0.0,-2.78488832e-05,0.00346956888,0.000493827892,0.1057040006,0,0.0629425266,-0.0012327946389966,Ejercicio 4
23.21,0.0162420105,-0.1560038102,0.01165302276,0.009964707,-0.1513,-0.0168547043,0,0.0,0.0,0.0,-0.000180581,0.0223699898,0.00320213812,0.1059012246,0,0.0626100938,-0.0011607842718459,Ejercicio 4
23.22,0.01624045834,-0.1558120864,0.0116805469,0.00991171106,-0.1513,-0.01688592372,0,0.0,0.0,0.0,-0.0001092471084,0.01345513214,0.00193721494,0.1060973806,0,0.0622771092,-0.0012053814883812,Ejercicio 4
23.23,0.01623889728,-0.1556203804,0.01170822768,0.00985860832,-0.1513,-0.01691698116,0,0.0,0.0,0.0,-8.126412e-05,0.00995118968,0.001441008612,0.106292522,0,0.061943466,-0.0012156687063231,Ejercicio 4
23.24,0.01623732732,-0.1554286922,0.0117360651,0.00980540768,-0.1513,-0.01694787128,0,0.0,0.0,0.0,-2.86896128e-05,0.00349311472,0.000508735926,0.106486631,0,0.0616091998,-0.0012265718078792,Ejercicio 4
23.25,0.01623654056,-0.1553328748,0.01175004166,0.00975211982,-0.1513,-0.0169785923,0,0.0,0.0,0.0,-3.92484304e-05,0.00476509204,0.000695969142,0.1066796364,0,0.0612743818,-0.0012245199524659,Ejercicio 4
23.26,0.01623654056,-0.1553328748,0.01175004166,0.00969872694,-0.1513,-0.01700914778,0,0.0,0.0,0.0,-1.718936922e-07,2.08693608e-05,3.0480898e-06,0.1068716272,0,0.0609389052,-0.0012276713489018,Ejercicio 4
