tt_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,H,Etiqueta
8.24,-0.01364362168,-0.1557935566,-0.00453776112,-0.01682223176,-0.1513,-0.01001942598,0,-0.000255004046,0.000449341064,-0.000653860928,9.70048736e-05,1.408637532e-05,-2.56926624e-06,0.0629539008,0,-0.1056972188,0.0008685030603256,Ejercicio 2
8.25,-0.0136477673,-0.1557654148,-0.0046302072,-0.01685362562,-0.1513,-0.00996652794,0,-0.000257832288,0.000445637418,-0.000636559862,-0.000131949976,0.000903931348,-0.0029667171,0.0626215392,0,-0.1058944606,0.0008772760569422,Ejercicio 2
8.26,-0.0136477673,-0.1557654148,-0.0046302072,-0.01688485394,-0.1513,-0.00991353022,0,-0.000261417208,0.000446521722,-0.000634358892,-2.8545771e-06,1.95554538e-05,-6.41813176e-05,0.0622885368,0,-0.10609067,0.000876600029742,Ejercicio 2
8.27,-0.0136477673,-0.1557654148,-0.0046302072,-0.01691591672,-0.1513,-0.0098604346,0,-0.000264859728,0.000446541124,-0.000629307786,-3.25984038e-08,2.23317376e-07,-7.32931198e-07,0.0619549292,0,-0.1062858292,0.0008765997133527,Ejercicio 2
8.28,-0.01376870762,-0.1557935566,-0.00453212564,-0.0169468104,-0.1513,-0.00980724108,0,-0.000250305736,0.000449727502,-0.000635484208,-0.00588387544,-0.000372259232,0.00149256115,0.0616207164,0,-0.106479956,0.0008693881909786,Ejercicio 2
8.29,-0.01389379178,-0.1557935566,-0.00452643854,-0.01697753854,-0.1513,-0.00975395322,0,-0.000225249388,0.000449361,-0.00063044129,-0.021839354,-5.85112166e-06,0.001016782636,0.0612858984,0,-0.1066730148,0.000896329670048,Ejercicio 2
8.3,-0.01388956962,-0.155821645,-0.00443398534,-0.01700809758,-0.1513,-0.00970056746,0,-0.000250958284,0.000453172514,-0.000636844484,5.587509e-05,-0.001007537316,0.00332125572,0.0609504752,0,-0.1068650234,0.0008582204898099,Ejercicio 2
8.31,-0.01388956962,-0.155821645,-0.00443398534,-0.0170384893,-0.1513,-0.00964708736,0,-0.000254278696,0.00045218675,-0.0006284379,1.208789634e-06,-2.17968476e-05,7.18513554e-05,0.060614429,0,-0.1070559818,0.0008573697030455,Ejercicio 2
8.32,-0.01388956962,-0.155821645,-0.00443398534,-0.0170687137,-0.1513,-0.00959351114,0,-0.000257636666,0.00045216539,-0.000623199538,1.89995954e-08,-3.42599804e-07,1.129349658e-06,0.0602778132,0,-0.10724589,0.0008573693049517,Ejercicio 2
8.33,-0.01388901426,-0.1557255606,-0.00442183862,-0.017098769,-0.1513,-0.0095398388,0,-0.000261048926,0.000440123156,-0.000619542884,1.40758573e-05,0.0024338207,0.000308181546,0.0599405744,0,-0.1074347302,0.0008553893975357,Ejercicio 2
